 ,Label,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_COLOR,MEAN_INTENSITY,MEDIAN_INTENSITY,MIN_INTENSITY,MAX_INTENSITY,TOTAL_INTENSITY,STANDARD_DEVIATION,ESTIMATED_DIAMETER,CONTRAST,SNR
182,ID225966,225966,6,76.773,564.919,330.028,0,3,3,8.500,1,-10921639,30537.276,30384,27803,34952,17375710,2136.209,11.280,0.038,1.050
183,ID226001,226001,10,581.557,79.567,354.650,0,3,3,8.500,1,-10921639,48284.805,50641,24427,65535,27474054,17212.102,11.573,0.307,1.319
184,ID226004,226004,23,526.127,602.321,355.478,0,3,3,8.500,1,-10921639,64987.747,65535,38924,65535,36978028,3262.347,17.293,0.277,8.637
185,ID226010,226010,25,501.561,625.341,360.569,0,3,3,8.500,1,-10921639,61491.661,65535,28796,65535,34988755,9954.482,16.832,0.245,2.428
186,ID226022,226022,34,180.273,0.000,368.295,0,3,3,8.500,1,-10921639,22440.390,29576,0,37534,12768582,13795.318,12.025,0.255,0.662
187,ID226021,226021,35,624.624,105.619,366.752,0,3,3,8.500,1,-10921639,65166.091,65535,35548,65535,37079506,2792.438,17.497,0.352,12.164
188,ID226025,226025,3,229.930,31.970,372.236,0,3,3,8.500,1,-10921639,33244.991,34555,22441,43889,18916400,5290.543,12.124,0.173,1.856
189,ID226046,226046,11,662.280,126.144,385.137,0,3,3,8.500,1,-10921639,64753.914,65535,33363,65535,36844977,3789.046,16.868,0.392,9.623
190,ID226089,226089,43,511.339,245.200,412.042,0,3,3,8.500,1,-10921639,64974.490,65535,32768,65535,36970485,3130.479,17.115,0.264,8.677
191,ID226122,226122,22,506.493,253.052,435.458,0,3,3,8.500,1,-10921639,64571.721,65535,30782,65535,36741309,4869.152,17.175,0.260,5.469
192,ID226124,226124,20,267.765,182.579,436.478,0,3,3,8.500,1,-10921639,35461.944,36739,24427,46272,20177846,6446.369,11.805,0.177,1.654
193,ID227549,227549,38,250.084,112.875,0.000,0,4,4,8.500,1,-10921639,34480.220,29987,0,65535,19619245,24962.618,7.257,0.192,0.445
194,ID227563,227563,17,501.660,157.939,5.362,0,4,4,8.500,1,-10921639,63663.633,65535,26872,65535,36224607,5892.903,16.873,0.466,6.864
195,ID227565,227565,27,481.344,409.515,8.474,0,4,4,8.500,1,-10921639,63930.239,65535,36144,65535,36376306,5269.342,16.789,0.360,6.422
196,ID227570,227570,36,401.573,450.621,10.271,0,4,4,8.500,1,-10921639,60857.174,65535,31973,65535,34627732,9464.270,16.915,0.241,2.497
197,ID227576,227576,38,372.998,108.811,12.529,0,4,4,8.500,1,-10921639,52598.390,65337,27008,65535,29928484,15229.014,32.300,0.168,0.994
198,ID227583,227583,32,501.386,120.616,17.246,0,4,4,8.500,1,-10921639,56413.517,65535,27207,65535,32099291,13713.606,11.994,0.228,1.526
199,ID227580,227580,39,39.376,708.855,14.190,0,4,4,8.500,1,-10921639,21596.012,29789,0,37732,12288131,13124.303,6.900,0.125,0.365
200,ID227585,227585,36,484.350,447.496,20.756,0,4,4,8.500,1,-10921639,60863.455,65535,31775,65535,34631306,9056.254,12.335,0.227,2.483
201,ID227594,227594,None,25.785,614.307,28.494,0,4,4,8.500,1,-10921639,28836.663,28398,28001,31775,16408061,768.151,32.300,0.006,0.439
202,ID227602,227602,12,621.942,160.472,33.252,0,4,4,8.500,1,-10921639,63950.142,65535,30782,65535,36387631,5944.138,16.964,0.346,5.527
203,ID227682,227682,28,364.495,231.827,84.212,0,4,4,8.500,1,-10921639,39640.028,31179,28597,65535,22555176,14648.230,7.161,0.152,0.714
204,ID227701,227701,13,578.294,273.514,97.761,0,4,4,8.500,1,-10921639,57810.626,65535,29789,65535,32894246,12541.232,12.322,0.306,2.159
205,ID227704,227704,40,541.031,330.364,100.246,0,4,4,8.500,1,-10921639,64718.659,65535,40115,65535,36824917,3663.931,17.033,0.284,7.809
206,ID227712,227712,28,355.171,229.818,104.535,0,4,4,8.500,1,-10921639,39489.599,31179,28597,65535,22469582,14575.915,6.985,0.150,0.705
207,ID227726,227726,13,578.798,258.471,116.379,0,4,4,8.500,1,-10921639,58298.858,65535,29391,65535,33172050,12759.936,12.185,0.308,2.152
208,ID227725,227725,7,546.808,612.524,115.754,0,4,4,8.500,1,-10921639,60969.896,65535,30782,65535,34691871,9423.963,15.323,0.282,2.843
209,ID227724,227724,9,526.718,302.534,115.692,0,4,4,8.500,1,-10921639,63916.272,65535,33959,65535,36368359,5808.544,17.107,0.268,4.657
210,ID227746,227746,16,516.563,523.543,129.573,0,4,4,8.500,1,-10921639,64413.967,65535,34555,65535,36651547,4965.666,17.300,0.268,5.483
211,ID227755,227755,30,537.331,619.749,138.853,0,4,4,8.500,1,-10921639,64165.478,65535,36144,65535,36510157,5093.943,16.732,0.290,5.666
212,ID227763,227763,37,550.177,545.005,142.781,0,4,4,8.500,1,-10921639,63862.879,65535,31775,65535,36337978,5884.390,16.774,0.295,4.946
213,ID227771,227771,44,406.119,592.009,150.924,0,4,4,8.500,1,-10921639,54321.002,56996,29987,65535,30908650,9918.101,11.974,0.181,1.683
214,ID227791,227791,4,479.540,604.992,162.139,0,4,4,8.500,1,-10921639,57250.550,63152,29987,65535,32575563,11342.828,12.181,0.226,1.859
215,ID227819,227819,21,554.393,157.277,180.916,0,4,4,8.500,1,-10921639,63495.362,65535,31973,65535,36128861,6647.059,16.389,0.296,4.364
216,ID227833,227833,42,334.343,229.294,191.849,0,4,4,8.500,1,-10921639,44031.148,45676,28398,57195,25053723,7197.809,12.079,0.196,2.008
217,ID227832,227832,45,516.593,178.222,190.969,0,4,4,8.500,1,-10921639,64096.357,65535,29987,65535,36470827,5783.299,17.072,0.263,4.622
218,ID227836,227836,0,324.894,205.690,194.668,0,4,4,8.500,1,-10921639,43536.938,45080,28796,56400,24772518,7108.994,11.916,0.190,1.957
219,ID227879,227879,29,126.960,505.369,221.440,0,4,4,8.500,1,-10921639,34406.181,34555,29193,40314,19577117,2901.096,12.078,0.073,1.624
220,ID227909,227909,5,109.695,493.044,239.553,0,4,4,8.500,1,-10921639,34007.230,34158,29193,39123,19350114,2280.205,12.121,0.066,1.854
221,ID227927,227927,18,491.686,657.881,252.416,0,4,4,8.500,1,-10921639,62369.786,65535,30186,65535,35488408,8626.167,16.946,0.244,2.837
222,ID227944,227944,26,508.032,672.812,266.610,0,4,4,8.500,1,-10921639,64426.185,65535,33562,65535,36658499,5019.308,17.178,0.260,5.292
223,ID227960,227960,46,527.498,236.583,277.926,0,4,4,8.500,1,-10921639,55733.221,65535,28597,65535,31712203,14856.103,11.745,0.260,1.551
224,ID227965,227965,1,586.570,345.873,280.869,0,4,4,8.500,1,-10921639,63661.838,65535,31973,65535,36223586,6356.439,16.896,0.319,4.839
225,ID227976,227976,8,587.925,318.395,290.028,0,4,4,8.500,1,-10921639,65103.627,65535,37732,65535,37043964,2870.258,17.317,0.321,11.012
226,ID227987,227987,15,613.863,227.433,299.326,0,4,4,8.500,1,-10921639,57988.930,65535,28001,65535,32995701,12922.955,12.438,0.333,2.241
227,ID227985,227985,14,593.465,52.774,295.105,0,4,4,8.500,1,-10921639,61808.561,65535,25817,65535,35169071,10025.024,15.920,0.322,3.001
228,ID227988,227988,19,582.855,77.248,300.956,0,4,4,8.500,1,-10921639,62692.974,65535,27008,65535,35672302,8623.168,16.872,0.312,3.455
229,ID228004,228004,24,208.112,144.218,315.914,0,4,4,8.500,1,-10921639,35024.288,35746,25618,43690,19928820,4332.859,12.088,0.142,2.007
230,ID228012,228012,31,73.577,583.336,317.948,0,4,4,8.500,1,-10921639,30435.004,30186,28001,35945,17317517,2083.908,11.525,0.035,0.990
231,ID228023,228023,33,607.226,12.165,322.893,0,4,4,8.500,1,-10921639,56528.965,65535,24824,65535,32164981,14771.082,11.989,0.345,1.962
232,ID228021,228021,41,84.491,119.276,321.621,0,4,4,8.500,1,-10921639,28839.919,28796,25618,32966,16409914,1943.494,11.476,0.053,1.496
233,ID228026,228026,2,619.717,35.515,326.552,0,4,4,8.500,1,-10921639,61735.265,65535,25618,65535,35127366,9939.706,16.569,0.345,3.189
234,ID228030,228030,6,73.374,566.941,330.486,0,4,4,8.500,1,-10921639,30325.757,30186,27803,35151,17255356,2016.187,11.604,0.035,1.010
235,ID228032,228032,10,612.057,80.887,331.496,0,4,4,8.500,1,-10921639,52272.004,65535,26015,65535,29742770,16369.444,11.918,0.321,1.550
236,ID228069,228069,10,655.378,77.529,354.184,0,4,4,8.500,1,-10921639,56010.339,65535,25022,65535,31869883,14635.022,12.292,0.369,2.062
237,ID228068,228068,23,523.662,602.935,353.550,0,4,4,8.500,1,-10921639,65022.998,65535,38328,65535,36998086,3052.664,17.260,0.276,9.203
238,ID228072,228072,25,507.592,626.142,359.578,0,4,4,8.500,1,-10921639,62067.531,65535,28796,65535,35316425,9131.660,16.582,0.251,2.724
239,ID228085,228085,34,180.321,0.000,367.650,0,4,4,8.500,1,-10921639,22165.518,27758,0,39520,12612180,13753.604,11.823,0.251,0.647
240,ID228092,228092,35,630.604,105.738,369.830,0,4,4,8.500,1,-10921639,65421.571,65535,44087,65535,37224874,1381.595,17.720,0.352,24.634
241,ID228097,228097,3,214.942,31.267,372.452,0,4,4,8.500,1,-10921639,32945.865,34158,22441,44087,18746197,4936.621,12.163,0.167,1.909
242,ID228101,228101,11,437.944,133.135,375.335,0,4,4,8.500,1,-10921639,41221.019,31775,25420,65535,23454760,16728.842,7.477,0.206,0.841
243,ID228132,228132,11,442.768,128.249,394.097,0,4,4,8.500,1,-10921639,40680.383,31179,24824,65535,23147138,16672.646,7.508,0.208,0.841
244,ID228161,228161,43,519.459,244.792,411.902,0,4,4,8.500,1,-10921639,65454.032,65535,53024,65535,37243344,830.380,17.309,0.272,33.718
245,ID228199,228199,20,268.508,187.229,437.462,0,4,4,8.500,1,-10921639,35956.875,37732,24625,46073,20459462,6073.569,11.915,0.183,1.834
246,ID228196,228196,22,518.055,253.469,436.038,0,4,4,8.500,1,-10921639,64567.183,65535,33165,65535,36738727,4737.488,17.145,0.269,5.782
247,ID229378,229378,8,590.113,318.318,288.718,0,5,5,8.500,1,-10921639,65062.091,65535,34753,65535,37020330,2901.613,17.326,0.321,10.897
248,ID229385,229385,14,590.924,55.039,293.785,0,5,5,8.500,1,-10921639,59634.891,65535,25420,65535,33932253,12695.400,12.208,0.317,2.260
249,ID229391,229391,15,598.132,228.758,299.070,0,5,5,8.500,1,-10921639,56129.710,65535,27803,65535,31937805,14377.789,12.108,0.315,1.869
250,ID229393,229393,19,586.668,78.465,302.525,0,5,5,8.500,1,-10921639,63658.350,65535,30583,65535,36221601,6872.913,17.024,0.317,4.464
251,ID229414,229414,41,80.296,116.329,317.767,0,5,5,8.500,1,-10921639,28749.552,28796,25817,33165,16358495,1841.478,12.128,0.051,1.508
252,ID229413,229413,24,228.157,146.176,317.497,0,5,5,8.500,1,-10921639,36139.062,37335,25618,44286,20563126,4525.135,12.214,0.158,2.175
253,ID229419,229419,33,578.351,13.229,320.000,0,5,5,8.500,1,-10921639,56332.125,65535,24824,65535,32052979,14914.989,11.948,0.304,1.763
254,ID229421,229421,2,601.492,34.988,324.868,0,5,5,8.500,1,-10921639,62046.243,65535,25618,65535,35304312,9570.166,16.382,0.332,3.229
255,ID229420,229420,31,66.228,582.532,321.025,0,5,5,8.500,1,-10921639,30443.047,30186,28001,35151,17322094,1985.973,11.469,0.030,0.902
256,ID229425,229425,6,74.539,566.557,327.427,0,5,5,8.500,1,-10921639,30426.995,30384,27803,35945,17312960,2361.096,10.214,0.035,0.864
257,ID229429,229429,10,623.785,82.494,330.608,0,5,5,8.500,1,-10921639,52915.250,65535,26412,65535,30108777,16178.511,12.151,0.328,1.617
258,ID229467,229467,10,648.527,79.480,354.499,0,5,5,8.500,1,-10921639,57317.058,65535,24824,65535,32613406,14296.520,12.210,0.370,2.166
259,ID229466,229466,23,504.464,603.157,354.000,0,5,5,8.500,1,-10921639,64895.612,65535,33959,65535,36925603,3529.465,17.352,0.260,7.586
260,ID229473,229473,25,493.505,625.137,361.382,0,5,5,8.500,1,-10921639,61899.313,65535,28796,65535,35220709,9070.679,16.470,0.240,2.638
261,ID229476,229476,35,600.690,104.653,364.463,0,5,5,8.500,1,-10921639,54389.510,65535,26015,65535,30947631,14616.349,11.916,0.333,1.860
262,ID229483,229483,34,167.747,0.000,368.295,0,5,5,8.500,1,-10921639,21507.666,26768,0,37137,12237862,13369.417,7.027,0.243,0.630
263,ID229488,229488,3,229.629,31.997,371.134,0,5,5,8.500,1,-10921639,33154.547,34555,22441,43293,18864937,5306.567,12.065,0.171,1.823
264,ID229495,229495,11,556.759,134.053,376.595,0,5,5,8.500,1,-10921639,47613.309,49052,25420,65535,27091973,17666.033,11.595,0.261,1.115
265,ID229522,229522,11,547.894,127.868,394.678,0,5,5,8.500,1,-10921639,48301.550,53818,25022,65535,27483582,17668.349,11.752,0.267,1.154
266,ID229555,229555,43,511.682,242.647,412.571,0,5,5,8.500,1,-10921639,64963.322,65535,33760,65535,36964130,3577.390,17.456,0.265,7.598
267,ID229587,229587,20,294.300,185.237,435.691,0,5,5,8.500,1,-10921639,37068.870,39123,24625,49449,21092187,7068.703,11.878,0.190,1.677
268,ID229585,229585,22,510.209,253.761,434.758,0,5,5,8.500,1,-10921639,64446.424,65535,31377,65535,36670015,4999.290,17.135,0.262,5.354
269,ID228946,228946,17,508.425,156.967,3.416,0,5,5,8.500,1,-10921639,58854.158,65535,0,65535,33488016,16957.756,17.080,0.460,2.186
270,ID228945,228945,38,317.022,112.230,0.645,0,5,5,8.500,1,-10921639,38320.244,35151,0,65535,21804219,24813.190,7.430,0.243,0.604
271,ID228951,228951,27,469.395,408.084,8.168,0,5,5,8.500,1,-10921639,63712.803,65535,34952,65535,36252585,6024.584,16.998,0.350,5.483
272,ID228955,228955,36,404.288,450.377,9.850,0,5,5,8.500,1,-10921639,59740.318,65535,31377,65535,33992241,10561.416,12.115,0.246,2.233
273,ID228953,228953,38,352.866,110.584,9.556,0,5,5,8.500,1,-10921639,52465.049,65535,27207,65535,29852613,15234.910,32.300,0.189,1.093
274,ID228960,228960,39,73.252,708.855,12.255,0,5,5,8.500,1,-10921639,22346.814,29789,0,54613,12715337,13871.449,32.300,0.162,0.450
275,ID228964,228964,32,512.730,117.657,18.554,0,5,5,8.500,1,-10921639,57226.028,65535,27207,65535,32561610,12713.759,11.973,0.243,1.757
276,ID228969,228969,36,490.460,443.315,22.682,0,5,5,8.500,1,-10921639,62421.443,65535,30782,65535,35517801,8074.393,16.340,0.242,3.011
277,ID228985,228985,12,621.085,159.845,33.401,0,5,5,8.500,1,-10921639,64500.896,65535,29391,65535,36701010,4487.095,17.051,0.346,7.390
278,ID229063,229063,28,544.074,226.112,83.134,0,5,5,8.500,1,-10921639,49887.548,57195,28398,65535,28386015,16278.365,11.521,0.266,1.288
279,ID229091,229091,40,538.003,329.992,99.369,0,5,5,8.500,1,-10921639,64671.195,65535,37732,65535,36797910,3914.250,17.103,0.281,7.240
280,ID229088,229088,13,576.997,272.871,98.730,0,5,5,8.500,1,-10921639,57575.698,65535,29987,65535,32760572,12623.333,12.269,0.304,2.128
281,ID229104,229104,28,535.508,226.709,106.985,0,5,5,8.500,1,-10921639,49420.188,53024,28597,65535,28120087,16332.960,11.562,0.259,1.247
282,ID229114,229114,7,550.663,612.267,116.526,0,5,5,8.500,1,-10921639,63253.151,65535,30980,65535,35991043,6819.682,16.674,0.292,4.189
283,ID229112,229112,9,527.389,301.363,115.941,0,5,5,8.500,1,-10921639,63818.891,65535,35151,65535,36312949,5997.441,16.975,0.269,4.511
284,ID229116,229116,13,583.784,256.998,117.220,0,5,5,8.500,1,-10921639,58435.323,65535,29193,65535,33249699,12809.758,12.146,0.311,2.163
285,ID229127,229127,16,519.734,524.154,129.389,0,5,5,8.500,1,-10921639,64661.775,65535,37137,65535,36792550,4095.786,17.357,0.269,6.703
286,ID229150,229150,37,561.179,547.109,142.012,0,5,5,8.500,1,-10921639,63854.156,65535,35548,65535,36333015,5582.575,16.670,0.305,5.349
287,ID229148,229148,30,535.982,617.531,141.115,0,5,5,8.500,1,-10921639,64654.794,65535,34753,65535,36788578,4481.321,17.123,0.287,6.437
288,ID229167,229167,44,455.498,589.301,154.238,0,5,5,8.500,1,-10921639,53882.977,56400,30186,65535,30659414,10080.034,12.114,0.221,1.935
289,ID229170,229170,4,101.794,605.595,155.319,0,5,5,8.500,1,-10921639,39257.176,33165,30782,65535,22337333,12151.760,6.028,-0.027,-0.183
290,ID229197,229197,4,294.420,597.289,172.683,0,5,5,8.500,1,-10921639,39331.142,30782,28994,65535,22379420,14290.833,7.082,0.098,0.490
291,ID229209,229209,21,537.919,156.049,182.133,0,5,5,8.500,1,-10921639,63151.583,65535,31377,65535,35933251,7260.338,16.213,0.280,3.810
292,ID229223,229223,45,489.317,176.982,190.450,0,5,5,8.500,1,-10921639,63958.518,65535,31973,65535,36392397,5961.953,16.891,0.244,4.207
293,ID229224,229224,0,309.795,201.073,190.012,0,5,5,8.500,1,-10921639,43124.432,44485,28796,55010,24537802,7036.886,11.900,0.179,1.860
294,ID229228,229228,42,342.675,228.475,193.093,0,5,5,8.500,1,-10921639,44366.592,46073,28200,57195,25244591,6721.368,12.159,0.207,2.267
295,ID229273,229273,29,136.956,504.696,219.852,0,5,5,8.500,1,-10921639,34718.905,34952,29193,42499,19755057,3094.684,11.990,0.077,1.600
296,ID229305,229305,5,101.806,492.260,237.620,0,5,5,8.500,1,-10921639,33728.344,33760,28994,38725,19191428,2288.834,12.196,0.062,1.717
297,ID229322,229322,18,518.328,657.358,251.313,0,5,5,8.500,1,-10921639,64164.772,65535,34555,65535,36509755,5544.696,17.284,0.267,4.880
298,ID229352,229352,26,525.116,672.797,267.905,0,5,5,8.500,1,-10921639,64585.685,65535,32966,65535,36749255,4458.117,17.125,0.273,6.220
299,ID229364,229364,46,526.255,234.368,277.231,0,5,5,8.500,1,-10921639,55705.647,65535,28398,65535,31696513,14851.884,11.736,0.258,1.540
300,ID229370,229370,1,591.555,347.142,283.399,0,5,5,8.500,1,-10921639,63611.924,65535,31377,65535,36195185,6651.227,16.927,0.322,4.658
301,ID228363,228363,28,561.995,225.892,84.408,0,6,6,8.500,1,-10921639,53106.541,65535,28796,65535,30217622,15393.580,11.865,0.277,1.496
302,ID228393,228393,40,531.618,330.173,99.677,0,6,6,8.500,1,-10921639,64946.223,65535,40910,65535,36954401,3062.374,17.192,0.277,9.191
303,ID228392,228392,13,566.129,273.211,99.148,0,6,6,8.500,1,-10921639,58896.033,65535,30186,65535,33511843,11939.101,12.287,0.297,2.262
304,ID228397,228397,28,534.971,225.743,106.187,0,6,6,8.500,1,-10921639,52577.766,65535,29193,65535,29916749,15686.304,11.674,0.271,1.431
305,ID228419,228419,9,518.773,302.798,118.156,0,6,6,8.500,1,-10921639,63747.359,65535,34158,65535,36272247,5945.886,16.990,0.263,4.465
306,ID228417,228417,13,571.095,257.677,116.259,0,6,6,8.500,1,-10921639,59628.620,65535,29590,65535,33928685,11541.948,12.247,0.302,2.400
307,ID228420,228420,7,543.725,613.529,119.149,0,6,6,8.500,1,-10921639,64003.183,65535,33760,65535,36417811,5412.378,16.906,0.289,5.298
308,ID228432,228432,16,530.287,523.792,128.007,0,6,6,8.500,1,-10921639,64503.661,65535,36541,65535,36702583,4634.826,17.532,0.273,5.976
309,ID228456,228456,30,535.582,622.710,142.736,0,6,6,8.500,1,-10921639,63777.019,65535,32966,65535,36289124,5794.267,16.573,0.289,4.930
310,ID228463,228463,37,574.176,547.476,144.390,0,6,6,8.500,1,-10921639,63421.731,65535,34952,65535,36086965,6197.390,16.648,0.308,4.824
311,ID228475,228475,44,451.961,588.726,155.913,0,6,6,8.500,1,-10921639,54244.861,57393,29987,65535,30865326,10852.858,12.022,0.209,1.731
312,ID228474,228474,4,255.971,608.341,155.363,0,6,6,8.500,1,-10921639,44892.127,36144,31576,65535,25543620,14043.100,7.041,0.071,0.426
313,ID228493,228493,4,331.848,597.825,171.882,0,6,6,8.500,1,-10921639,43769.007,36144,29590,65535,24904565,14211.400,7.720,0.112,0.620
314,ID228516,228516,21,555.893,154.217,182.746,0,6,6,8.500,1,-10921639,63616.460,65535,29987,65535,36197766,6609.278,16.476,0.298,4.424
315,ID228524,228524,0,313.567,199.707,190.888,0,6,6,8.500,1,-10921639,43641.661,44882,28796,53620,24832105,6432.482,12.049,0.183,2.101
316,ID228531,228531,42,369.349,228.282,193.639,0,6,6,8.500,1,-10921639,44954.355,47265,28597,59776,25579028,8380.979,11.950,0.211,1.870
317,ID228537,228537,45,504.962,174.775,194.551,0,6,6,8.500,1,-10921639,64046.457,65535,32172,65535,36442434,5800.899,16.879,0.259,4.544
318,ID228575,228575,29,155.405,505.191,221.546,0,6,6,8.500,1,-10921639,36123.369,36144,29193,42300,20554197,3038.180,12.249,0.096,2.076
319,ID228609,228609,5,113.638,492.894,239.711,0,6,6,8.500,1,-10921639,34116.840,34158,29193,39321,19412482,2418.346,12.032,0.066,1.744
320,ID228624,228624,18,498.732,658.009,251.518,0,6,6,8.500,1,-10921639,63659.738,65535,32172,65535,36222391,6551.955,17.393,0.251,3.893
321,ID228652,228652,26,497.344,674.009,266.950,0,6,6,8.500,1,-10921639,64406.988,65535,34158,65535,36647576,4972.091,17.248,0.251,5.205
322,ID228671,228671,1,579.163,347.308,282.733,0,6,6,8.500,1,-10921639,64321.130,65535,33562,65535,36598723,4993.164,17.088,0.313,6.141
323,ID228668,228668,46,526.130,233.546,277.869,0,6,6,8.500,1,-10921639,56887.077,65535,28994,65535,32368747,14105.534,11.857,0.257,1.650
324,ID228677,228677,8,584.595,318.130,289.151,0,6,6,8.500,1,-10921639,65212.511,65535,41704,65535,37105919,2274.845,17.399,0.318,13.829
325,ID228682,228682,14,573.301,56.768,292.326,0,6,6,8.500,1,-10921639,59332.617,65535,25618,65535,33760259,12838.918,12.216,0.301,2.136
326,ID228694,228694,15,593.358,228.730,299.860,0,6,6,8.500,1,-10921639,57186.520,65535,28001,65535,32539130,13605.076,12.157,0.314,2.009
327,ID228700,228700,19,576.870,79.069,304.496,0,6,6,8.500,1,-10921639,64067.040,65535,29987,65535,36454146,5922.058,17.066,0.313,5.159
328,ID228715,228715,41,77.393,119.046,317.998,0,6,6,8.500,1,-10921639,28827.369,28796,26015,33165,16402773,1679.252,12.148,0.048,1.580
329,ID228716,228716,24,268.227,146.993,318.192,0,6,6,8.500,1,-10921639,38045.098,38924,25817,49449,21647661,5687.800,12.199,0.175,1.997
330,ID228723,228723,31,66.456,580.368,322.202,0,6,6,8.500,1,-10921639,31159.529,30980,28398,36342,17729772,2003.823,12.135,0.035,1.046
331,ID228721,228721,33,581.165,13.223,321.926,0,6,6,8.500,1,-10921639,57194.561,65535,25221,65535,32543705,14218.164,11.987,0.307,1.888
332,ID228726,228726,2,586.682,35.269,324.022,0,6,6,8.500,1,-10921639,61854.633,65535,25618,65535,35195286,9933.013,16.736,0.316,2.992
