plant t id age layer
4 12 457 12 L1
4 16 78 0 L2
4 16 85 0 L2
4 16 93 NA L2
4 16 138 16 L1
4 16 189 12 L2
4 16 106 NA L2
4 16 143 12 L2
4 16 94 16 L2
4 16 222 8 L2
4 16 278 16 L2
4 16 49 16 L2
4 16 285 16 L1
4 16 343 16 L1
4 16 352 16 L1
4 16 378 16 L1
4 20 318 0 L1
4 20 310 20 L1
4 20 293 20 L1
4 20 227 20 L1
4 24 33 NA L3+
4 24 78 NA L2
4 24 26 NA L3+
4 24 213 NA L2
4 24 232 NA L3+
4 24 29 NA L2
4 24 284 NA L2
4 24 397 NA L1
4 24 363 NA L1
4 24 379 24 L1
4 24 394 24 L1
4 24 408 24 L1
4 28 28 0 L3+
4 28 60 28 L3+
4 28 74 28 L2
4 28 171 28 L2
4 28 131 28 L1
4 28 232 28 L2
4 28 224 28 L1
4 28 19 28 L3+
4 28 100 28 L2
4 28 258 28 L1
4 28 50 NA L3+
4 28 36 28 L3+
4 28 61 28 L3+
4 28 256 28 L1
4 28 248 28 L2
4 28 133 28 L3+
4 28 280 28 L1
4 28 221 28 L2
4 28 180 28 L2
4 28 291 28 L2
4 28 207 28 L2
4 28 272 28 L2
4 28 286 28 L1
4 28 333 28 L1
4 28 298 28 L2
4 28 355 28 L1
4 28 331 20 L1
4 28 363 28 L1
4 28 377 28 L1
4 28 380 28 L1
4 32 121 4 L3+
4 32 35 0 L3+
4 32 42 32 L3+
4 32 45 32 L3+
4 32 44 NA L3+
4 32 148 32 L1
4 32 73 4 L3+
4 32 37 4 L3+
4 32 131 32 L2
4 32 97 32 L2
4 32 71 32 L3+
4 32 63 32 L3+
4 32 200 32 L2
4 32 196 32 L1
4 32 81 0 L2
4 32 264 32 L2
4 32 213 32 L1
4 32 226 32 L1
4 32 311 32 L2
4 32 295 32 L2
4 32 187 32 L1
4 32 319 32 L2
4 32 218 32 L1
4 32 277 32 L2
4 32 336 32 L2
4 32 291 32 L2
4 32 345 32 L1
4 32 285 32 L1
4 32 370 28 L1
4 32 384 32 L1
4 32 359 24 L1
4 32 339 28 L1
4 32 390 32 L1
4 32 365 32 L1
4 32 378 32 L1
4 36 41 NA L3+
4 36 51 0 L3+
4 36 61 0 L3+
4 36 80 NA L3+
4 36 48 NA L2
4 36 54 NA L3+
4 36 118 NA L2
4 36 26 36 L3+
4 36 178 36 L3+
4 36 27 4 L3+
4 36 26 36 L3+
4 36 137 0 L3+
4 36 183 36 L2
4 36 19 4 L3+
4 36 71 36 L3+
4 36 70 4 L3+
4 36 72 0 L3+
4 36 57 4 L3+
4 36 150 36 L3+
4 36 184 4 L3+
4 36 178 36 L3+
4 36 291 36 L3+
4 36 295 36 L2
4 36 204 0 L3+
4 36 255 4 L2
4 36 333 36 L2
4 36 338 36 L2
4 36 329 36 L2
4 36 337 36 L1
4 36 322 36 L2
4 36 350 8 L2
4 36 381 32 L1
4 36 392 36 L1
4 36 404 36 L2
4 36 438 36 L2
4 36 415 36 L2
4 36 410 36 L1
4 36 423 36 L2
4 36 432 36 L1
4 36 417 36 L2
4 36 457 32 L1
4 36 475 36 L1
4 36 485 28 L1
4 36 496 36 L1
4 36 510 36 L1
4 36 512 36 L1
4 40 135 0 L3+
4 40 208 40 L3+
4 40 178 8 L3+
4 40 254 40 L3+
4 40 263 8 L2
4 40 223 40 L3+
4 40 284 12 L3+
4 40 298 8 L3+
4 40 304 40 L1
4 40 332 40 L3+
4 40 58 0 L3+
4 40 323 40 L2
4 40 294 8 L2
4 40 338 40 L1
4 40 254 40 L3+
4 40 55 0 L3+
4 40 55 0 L3+
4 40 397 0 L3+
4 40 410 40 L1
4 40 414 40 L2
4 40 443 40 L2
4 40 447 40 L2
4 40 453 32 L1
4 40 456 40 L1
4 40 425 40 L2
4 40 466 36 L1
4 40 350 40 L2
4 40 503 40 L2
4 40 501 40 L2
4 40 525 40 L2
4 40 519 40 L1
4 40 541 40 L2
4 40 524 32 L1
4 40 509 40 L1
4 40 546 40 L2
4 40 499 40 L1
4 40 504 40 L1
4 40 506 40 L1
4 40 558 40 L1
4 40 562 28 L1
4 40 561 40 L1
4 40 580 40 L1
4 40 574 40 L1
4 40 602 40 L1
4 40 611 40 L1
4 44 59 4 L3+
4 44 104 8 L3+
4 44 135 44 L3+
4 44 76 44 L3+
4 44 56 4 L3+
4 44 9 44 L2
4 44 29 44 L3+
4 44 73 4 L3+
4 44 109 4 L3+
4 44 35 4 L3+
4 44 113 44 L3+
4 44 115 44 L2
4 44 184 44 L1
4 44 160 4 L3+
4 44 81 0 L2
4 44 230 16 L2
4 44 51 4 L3+
4 44 127 44 L2
4 44 70 0 L3+
4 44 183 44 L2
4 44 73 4 L3+
4 44 232 44 L1
4 44 226 8 L3+
4 44 144 4 L2
4 44 39 8 L3+
4 44 181 44 L2
4 44 143 4 L3+
4 44 238 44 L3+
4 44 253 44 L2
4 44 144 4 L2
4 44 276 44 L1
4 44 286 44 L2
4 44 225 0 L2
4 44 354 44 L2
4 44 306 44 L1
4 44 363 44 L2
4 44 384 44 L1
4 44 380 44 L2
4 44 422 44 L2
4 44 421 28 L1
4 44 423 28 L1
4 44 441 24 L1
4 44 463 20 L1
4 44 477 40 L1
4 44 478 36 L1
4 44 486 44 L1
4 48 152 8 L2
4 48 79 0 L3+
4 48 165 48 L2
4 48 198 48 L2
4 48 186 0 L3+
4 48 214 48 L2
4 48 283 48 L1
4 48 205 8 L2
4 48 333 12 L1
4 48 349 12 L1
4 48 377 48 L1
4 48 382 48 L2
4 48 407 16 L2
4 48 383 48 L2
4 48 437 12 L2
4 48 432 32 L1
4 48 444 20 L1
4 48 428 16 L2
4 48 387 48 L2
4 48 450 16 L1
4 48 449 12 L2
4 48 456 16 L1
4 48 459 48 L1
4 48 481 48 L2
4 48 494 20 L1
4 48 515 20 L1
4 48 519 40 L1
4 48 528 16 L1
4 48 538 48 L1
4 48 535 28 L1
4 48 543 16 L1
4 48 557 20 L1
4 48 554 40 L1
4 48 561 48 L1
4 48 566 20 L1
4 52 63 4 L2
4 52 73 0 L3+
4 52 109 8 L3+
4 52 83 4 L2
4 52 49 8 L3+
4 52 83 4 L2
4 52 41 4 L3+
4 52 35 52 L3+
4 52 185 16 L2
4 52 137 8 L3+
4 52 134 8 L3+
4 52 172 12 L3+
4 52 125 52 L2
4 52 73 0 L3+
4 52 124 20 L3+
4 52 160 52 L3+
4 52 174 8 L3+
4 52 81 4 L3+
4 52 209 8 L3+
4 52 239 4 L2
4 52 62 52 L2
4 52 49 8 L3+
4 52 73 0 L3+
4 52 166 4 L3+
4 52 163 52 L3+
4 52 212 52 L2
4 52 38 52 L2
4 52 162 4 L3+
4 52 221 4 L3+
4 52 264 52 L1
4 52 40 52 L2
4 52 63 4 L2
4 52 270 28 L1
4 52 271 24 L1
4 52 125 52 L2
4 52 205 8 L2
4 52 81 4 L3+
4 52 71 0 L3+
4 52 309 48 L1
4 52 234 0 L2
4 52 197 20 L2
4 52 321 16 L2
4 52 324 24 L1
4 52 356 20 L1
4 52 263 NA L2
4 52 402 12 L1
4 52 389 24 L1
4 52 397 52 L1
4 52 47 4 L2
4 52 385 24 L1
4 52 365 16 L1
4 52 460 32 L1
4 52 470 16 L1
4 56 9 8 L2
4 56 28 0 L3+
4 56 31 0 L3+
4 56 46 56 L1
4 56 101 56 L3+
4 56 63 0 L3+
4 56 135 0 L3+
4 56 42 NA L3+
4 56 164 0 L3+
4 56 15 16 L3+
4 56 37 0 L3+
4 56 117 0 L3+
4 56 55 0 L3+
4 56 142 16 L2
4 56 35 56 L2
4 56 68 NA L3+
4 56 159 8 L3+
4 56 98 0 L2
4 56 156 16 L1
4 56 69 0 L3+
4 56 93 16 L3+
4 56 125 0 L3+
4 56 31 0 L3+
4 56 76 0 L3+
4 56 151 0 L3+
4 56 205 16 L2
4 56 73 56 L2
4 56 122 24 L2
4 56 139 12 L3+
4 56 126 0 L3+
4 56 88 0 L3+
4 56 173 56 L3+
4 56 124 12 L3+
4 56 163 0 L3+
4 56 200 8 L3+
4 56 183 NA L2
4 56 223 24 L2
4 56 66 0 L3+
4 56 89 56 L3+
4 56 185 16 L2
4 56 179 24 L1
4 56 95 16 L3+
4 56 249 20 L2
4 56 187 0 L3+
4 56 199 0 L3+
4 56 228 32 L1
4 56 177 NA L3+
4 56 51 0 L3+
4 56 210 16 L2
4 56 255 0 L3+
4 56 98 0 L2
4 56 211 NA L3+
4 56 225 20 L1
4 56 253 56 L2
4 56 279 20 L2
4 56 250 16 L2
4 56 190 0 L3+
4 56 266 24 L1
4 56 221 24 L2
4 56 246 56 L3+
4 56 298 0 L2
4 56 267 24 L2
4 56 312 16 L2
4 56 256 NA L3+
4 56 264 NA L3+
4 56 307 16 L2
4 56 230 0 L3+
4 56 278 NA L3+
4 56 324 56 L2
4 56 314 20 L2
4 56 310 56 L2
4 56 368 16 L1
4 56 343 12 L2
4 56 329 16 L2
4 56 326 0 L2
4 56 346 16 L2
4 56 328 24 L2
4 56 357 24 L2
4 56 367 20 L1
4 56 392 20 L2
4 56 366 40 L1
4 56 414 0 L2
4 56 415 12 L2
4 56 273 0 L2
4 56 433 20 L1
4 56 408 20 L2
4 56 429 56 L2
4 56 431 20 L1
4 56 441 44 L1
4 56 442 32 L1
4 56 448 20 L1
4 56 465 16 L1
4 56 469 48 L1
4 56 477 20 L1
4 56 484 20 L1
4 56 488 24 L1
4 56 493 32 L1
4 60 67 0 L3+
4 60 64 4 L3+
4 60 82 60 L3+
4 60 84 60 L3+
4 60 21 0 L2
4 60 125 60 L2
4 60 162 60 L2
4 60 76 4 L3+
4 60 165 24 L2
4 60 31 60 L3+
4 60 123 16 L3+
4 60 64 4 L3+
4 60 127 60 L1
4 60 126 12 L2
4 60 154 4 L3+
4 60 184 4 L3+
4 60 57 0 L3+
4 60 212 60 L1
4 60 226 4 L3+
4 60 144 24 L2
4 60 125 60 L2
4 60 206 4 L3+
4 60 229 0 L3+
4 60 275 0 L3+
4 60 257 0 L3+
4 60 225 60 L3+
4 60 226 4 L3+
4 60 311 24 L1
4 60 217 4 L3+
4 60 282 4 L3+
4 60 300 16 L1
4 60 226 4 L3+
4 60 197 0 L3+
4 60 280 60 L3+
4 60 349 8 L2
4 60 384 4 L2
4 60 341 16 L2
4 60 304 4 L3+
4 60 348 4 L3+
4 60 406 16 L1
4 60 412 28 L2
4 60 443 12 L1
4 60 432 8 L2
4 60 426 24 L2
4 60 422 20 L2
4 60 475 20 L1
4 60 482 60 L2
4 60 441 16 L2
4 60 453 24 L2
4 60 456 16 L2
4 60 481 16 L1
4 60 515 12 L1
4 60 539 32 L1
4 60 489 16 L2
4 60 525 60 L1
4 60 499 16 L2
4 60 529 20 L1
4 60 552 28 L1
4 60 533 28 L1
4 60 534 24 L1
4 60 553 28 L1
4 60 569 24 L1
4 60 561 24 L1
4 60 555 24 L1
4 60 594 40 L1
4 60 588 28 L1
4 64 58 64 L3+
4 64 304 24 L3+
4 64 291 0 L3+
4 64 317 8 L3+
4 64 210 4 L3+
4 64 186 64 L3+
4 64 334 64 L3+
4 64 62 64 L3+
4 64 228 24 L2
4 64 276 4 L3+
4 64 282 32 L1
4 64 393 20 L2
4 64 230 4 L2
4 64 328 20 L2
4 64 354 8 L2
4 64 355 64 L3+
4 64 327 4 L3+
4 64 250 64 L3+
4 64 325 8 L3+
4 64 396 28 L2
4 64 73 4 L3+
4 64 186 64 L3+
4 64 392 64 L2
4 64 400 64 L3+
4 64 468 8 L3+
4 64 414 20 L1
4 64 277 4 L3+
4 64 415 20 L1
4 64 434 64 L3+
4 64 375 28 L1
4 64 428 16 L2
4 64 410 64 L3+
4 64 485 32 L1
4 64 433 28 L1
4 64 432 16 L2
4 64 453 20 L1
4 64 464 16 L2
4 64 431 16 L2
4 64 544 20 L2
4 64 539 8 L1
4 64 515 64 L2
4 64 570 20 L2
4 64 416 8 L2
4 64 557 20 L2
4 64 554 24 L2
4 64 553 12 L1
4 64 559 12 L2
4 64 461 4 L2
4 64 556 20 L1
4 64 577 16 L1
4 64 551 28 L1
4 64 569 64 L2
4 64 602 4 L2
4 64 543 24 L1
4 64 579 32 L1
4 64 613 20 L1
4 64 573 20 L1
4 64 627 12 L1
4 64 640 20 L1
4 64 650 28 L1
4 64 635 24 L1
4 64 649 16 L1
4 64 654 16 L1
4 64 651 20 L1
4 64 655 16 L1
4 64 665 24 L1
4 64 663 40 L1
4 68 58 0 L2
4 68 132 12 L3+
4 68 65 4 L2
4 68 91 4 L3+
4 68 143 12 L2
4 68 126 8 L2
4 68 81 4 L3+
4 68 59 68 L3+
4 68 23 8 L3+
4 68 154 4 L3+
4 68 28 8 L3+
4 68 33 4 L3+
4 68 141 12 L2
4 68 79 8 L2
4 68 84 8 L3+
4 68 109 4 L3+
4 68 74 0 L3+
4 68 130 8 L3+
4 68 140 8 L3+
4 68 115 8 L3+
4 68 212 16 L1
4 68 163 32 L1
4 68 216 8 L2
4 68 37 0 L3+
4 68 161 0 L3+
4 68 202 4 L3+
4 68 205 8 L3+
4 68 75 68 L3+
4 68 176 8 L3+
4 68 60 0 L3+
4 68 208 20 L1
4 68 188 16 L2
4 68 150 68 L3+
4 68 207 16 L1
4 68 113 4 L2
4 68 222 36 L1
4 68 198 8 L3+
4 68 231 4 L3+
4 68 249 4 L3+
4 68 42 8 L2
4 68 214 12 L3+
4 68 256 68 L2
4 68 215 24 L2
4 68 175 0 L3+
4 68 68 8 L3+
4 68 154 4 L3+
4 68 81 4 L3+
4 68 206 8 L3+
4 68 328 12 L1
4 68 300 28 L2
4 68 141 12 L2
4 68 209 8 L3+
4 68 279 32 L1
4 68 262 0 L3+
4 68 68 8 L3+
4 68 345 16 L1
4 68 250 68 L3+
4 68 271 16 L2
4 68 296 12 L2
4 68 358 0 L3+
4 68 131 0 L2
4 68 275 20 L2
4 68 333 8 L3+
4 68 320 16 L2
4 68 301 68 L3+
4 68 339 0 L3+
4 68 299 16 L1
4 68 326 12 L2
4 68 75 68 L3+
4 68 272 16 L2
4 68 359 8 L2
4 68 412 16 L1
4 68 364 28 L2
4 68 413 68 L2
4 68 400 28 L1
4 68 352 16 L2
4 68 395 12 L1
4 68 371 16 L1
4 68 415 36 L1
4 68 447 28 L1
4 68 417 68 L2
4 68 436 16 L2
4 68 450 24 L2
4 68 405 8 L2
4 68 445 8 L2
4 68 443 24 L1
4 68 467 68 L2
4 68 446 8 L1
4 68 430 12 L1
4 68 455 16 L1
4 68 494 20 L1
4 68 497 24 L1
4 68 483 16 L1
4 68 484 24 L1
4 68 506 32 L1
4 68 519 8 L1
4 68 524 20 L1
4 68 517 16 L1
4 68 535 28 L1
4 68 551 20 L1
4 68 556 12 L1
4 68 560 24 L1
4 68 570 24 L1
4 72 38 12 L3+
4 72 79 8 L3+
4 72 128 8 L1
4 72 92 0 L3+
4 72 104 12 L3+
4 72 177 0 L3+
4 72 4 32 L1
4 72 160 8 L2
4 72 84 8 L3+
4 72 17 4 L3+
4 72 153 4 L3+
4 72 33 4 L3+
4 72 237 72 L3+
4 72 122 12 L2
4 72 159 0 L3+
4 72 183 20 L2
4 72 36 0 L3+
4 72 197 4 L2
4 72 264 40 L2
4 72 172 8 L3+
4 72 198 36 L1
4 72 171 12 L3+
4 72 222 8 L2
4 72 70 8 L3+
4 72 81 4 L3+
4 72 281 4 L3+
4 72 219 12 L1
4 72 246 20 L1
4 72 253 12 L2
4 72 229 8 L3+
4 72 263 0 L3+
4 72 282 28 L1
4 72 306 12 L2
4 72 278 20 L2
4 72 293 8 L3+
4 72 260 8 L3+
4 72 327 16 L1
4 72 268 8 L1
4 72 153 4 L3+
4 72 276 8 L3+
4 72 347 28 L2
4 72 330 8 L3+
4 72 381 28 L1
4 72 240 12 L2
4 72 261 12 L2
4 72 380 20 L1
4 72 275 8 L3+
4 72 378 12 L2
4 72 307 72 L3+
4 72 391 24 L1
4 72 338 36 L1
4 72 396 8 L2
4 72 384 12 L2
4 72 331 20 L2
4 72 369 16 L1
4 72 438 20 L1
4 72 428 12 L2
4 72 410 72 L2
4 72 403 20 L1
4 72 422 12 L2
4 72 443 12 L2
4 72 395 8 L2
4 72 457 8 L2
4 72 414 12 L2
4 72 471 8 L2
4 72 477 12 L1
4 72 460 8 L2
4 72 446 8 L2
4 72 524 20 L2
4 72 493 8 L2
4 72 486 32 L2
4 72 498 20 L1
4 72 519 4 L2
4 72 488 4 L2
4 72 517 8 L1
4 72 507 8 L1
4 72 535 8 L2
4 72 526 16 L1
4 72 572 20 L1
4 72 546 8 L1
4 72 566 12 L1
4 72 558 20 L1
4 72 564 24 L1
4 72 591 12 L1
4 72 584 20 L1
4 72 587 20 L1
4 72 612 20 L1
4 72 606 20 L1
4 72 621 12 L1
4 72 645 28 L1
13 0 113 NA L3+
13 0 17 NA L2
13 0 167 NA L2
13 0 219 NA L2
13 0 207 NA L3+
13 0 242 NA L2
13 0 129 NA L3+
13 0 200 NA L2
13 0 188 NA L3+
13 0 179 NA L3+
13 0 309 NA L3+
13 0 344 NA L3+
13 0 420 NA L2
13 0 425 NA L3+
13 0 390 NA L1
13 0 400 NA L3+
13 0 442 NA L1
13 0 504 NA L3+
13 0 460 NA L3+
13 0 562 NA L3+
13 0 494 NA L3+
13 0 602 NA L3+
13 0 598 NA L3+
13 0 552 NA L3+
13 0 621 NA L1
13 0 590 NA L3+
13 0 628 NA L2
13 0 666 NA L2
13 0 695 NA L1
13 0 784 NA L1
13 4 63 4 L3+
13 4 209 4 L3+
13 4 160 NA L3+
13 4 165 NA L3+
13 4 199 4 L3+
13 4 233 NA L3+
13 4 251 4 L3+
13 4 274 4 L3+
13 4 267 4 L3+
13 4 369 4 L3+
13 4 214 4 L3+
13 4 305 4 L1
13 4 346 4 L2
13 4 348 4 L3+
13 4 115 4 L3+
13 4 370 4 L3+
13 4 442 4 L3+
13 4 344 4 L3+
13 4 379 4 L3+
13 4 508 4 L3+
13 4 403 4 L3+
13 4 118 4 L3+
13 4 409 4 L3+
13 4 475 4 L3+
13 4 491 4 L3+
13 4 476 4 L3+
13 4 453 4 L3+
13 4 560 4 L3+
13 4 483 4 L3+
13 4 628 4 L2
13 4 573 4 L3+
13 4 410 4 L3+
13 4 115 4 L3+
13 4 636 4 L3+
13 4 699 4 L3+
13 4 645 4 L3+
13 4 714 4 L2
13 4 737 4 L2
13 4 736 4 L1
13 4 700 4 L2
13 4 759 4 L1
13 4 718 4 L2
13 4 677 4 L3+
13 4 748 4 L2
13 4 799 4 L3+
13 4 794 4 L2
13 4 835 4 L2
13 4 792 4 L2
13 4 842 4 L2
13 4 821 4 L1
13 4 854 4 L2
13 4 882 4 L1
13 4 888 4 L2
13 4 876 4 L1
13 4 900 4 L2
13 4 917 4 L2
13 4 938 4 L1
13 4 958 4 L1
13 4 949 4 L1
13 4 962 4 L1
13 4 969 4 L1
13 4 971 4 L1
13 8 222 8 L3+
13 8 250 8 L3+
13 8 247 8 L1
13 8 208 8 L3+
13 8 320 8 L3+
13 8 364 8 L3+
13 8 334 8 L2
13 8 396 8 L3+
13 8 340 8 L3+
13 8 362 8 L3+
13 8 361 8 L2
13 8 267 8 L3+
13 8 363 8 L3+
13 8 458 8 L3+
13 8 401 8 L3+
13 8 481 8 L3+
13 8 542 4 L1
13 8 531 8 L3+
13 8 573 8 L1
13 8 455 8 L2
13 8 529 8 L2
13 8 536 8 L2
13 8 564 8 L2
13 8 491 8 L2
13 8 477 8 L3+
13 8 351 8 L3+
13 8 541 8 L3+
13 8 594 8 L3+
13 8 626 8 L3+
13 8 653 8 L2
13 8 663 8 L3+
13 8 714 8 L3+
13 8 705 8 L2
13 8 777 8 L2
13 8 802 8 L1
13 8 780 8 L2
13 8 772 8 L2
13 8 823 8 L2
13 8 846 8 L1
13 8 855 8 L1
13 8 856 8 L1
13 8 862 8 L2
13 8 875 8 L1
13 8 887 8 L2
13 8 893 8 L1
13 8 895 8 L1
13 8 915 8 L1
13 8 914 8 L1
13 8 939 8 L1
13 8 960 8 L1
13 8 943 8 L1
13 12 33 8 L3+
13 12 118 0 L3+
13 12 154 12 L3+
13 12 219 12 L3+
13 12 327 12 L3+
13 12 456 12 L1
13 12 488 12 L3+
13 12 396 12 L3+
13 12 433 12 L3+
13 12 385 12 L3+
13 12 450 12 L2
13 12 492 12 L2
13 12 571 12 L1
13 12 494 12 L3+
13 12 499 12 L3+
13 12 612 12 L2
13 12 574 8 L3+
13 12 569 12 L1
13 12 409 12 L3+
13 12 564 12 L2
13 12 592 12 L2
13 12 573 12 L3+
13 12 622 12 L3+
13 12 600 12 L2
13 12 582 12 L2
13 12 540 12 L3+
13 12 482 12 L3+
13 12 672 12 L3+
13 12 695 12 L3+
13 12 694 12 L2
13 12 573 12 L3+
13 12 731 12 L3+
13 12 769 12 L1
13 12 839 12 L1
13 12 848 12 L1
13 16 139 16 L3+
13 16 123 16 L2
13 16 187 16 L3+
13 16 147 16 L3+
13 16 73 16 L3+
13 16 128 16 L3+
13 16 87 16 L3+
13 16 369 16 L3+
13 16 287 16 L2
13 16 101 8 L3+
13 16 297 16 L3+
13 16 322 16 L3+
13 16 367 16 L3+
13 16 321 8 L3+
13 16 101 8 L3+
13 16 186 8 L3+
13 16 466 16 L2
13 16 446 16 L2
13 16 441 16 L3+
13 16 186 8 L3+
13 16 419 4 L3+
13 16 483 16 L3+
13 16 423 16 L3+
13 16 436 16 L3+
13 16 453 16 L3+
13 16 494 16 L3+
13 16 555 16 L2
13 16 526 16 L1
13 16 567 16 L1
13 16 589 16 L2
13 16 616 16 L1
13 16 663 16 L2
13 16 682 16 L2
13 16 721 16 L1
13 16 746 16 L1
13 20 2 NA L1
13 20 89 NA L3+
13 20 229 NA L3+
13 20 114 NA L3+
13 20 39 NA L3+
13 20 242 NA L3+
13 20 278 NA L3+
13 20 231 NA L3+
13 20 226 NA L3+
13 20 348 NA L1
13 20 331 NA L3+
13 20 416 NA L3+
13 20 337 NA L3+
13 20 321 NA L3+
13 20 454 NA L2
13 20 392 NA L3+
13 20 324 NA L1
13 20 413 NA L2
13 20 420 NA L3+
13 20 492 NA L1
13 20 486 20 L3+
13 20 586 20 L2
13 20 519 0 L3+
13 20 667 20 L2
13 20 650 20 L1
13 20 757 20 L1
13 20 686 20 L3+
13 20 655 20 L3+
13 20 564 20 L3+
13 20 823 0 L3+
13 20 692 16 L3+
13 20 691 20 L3+
13 20 814 16 L3+
13 20 853 20 L2
13 20 711 20 L3+
13 20 431 20 L3+
13 20 844 20 L1
13 20 751 12 L3+
13 20 926 20 L1
13 20 863 20 L1
13 20 750 20 L3+
13 20 845 20 L3+
13 20 867 20 L3+
13 20 859 16 L2
13 20 984 20 L2
13 20 1087 20 L1
13 20 985 20 L3+
13 20 965 20 L2
13 20 890 20 L3+
13 20 805 20 L3+
13 20 953 16 L3+
13 20 915 20 L3+
13 20 889 4 L3+
13 20 825 4 L3+
13 20 711 20 L3+
13 20 1047 16 L3+
13 20 898 20 L3+
13 20 1029 20 L3+
13 20 960 20 L3+
13 20 1087 20 L1
13 20 880 4 L3+
13 20 1089 20 L2
13 20 1080 20 L2
13 20 1072 20 L2
13 20 1121 20 L3+
13 20 1045 20 L2
13 20 1155 20 L1
13 20 1163 20 L2
13 20 1052 20 L2
13 20 1147 20 L2
13 20 1169 20 L1
13 20 1150 20 L1
13 20 1194 20 L1
13 20 1217 20 L1
13 20 1212 20 L1
13 20 1201 20 L1
13 20 1246 20 L1
13 20 1226 20 L1
13 20 1254 20 L1
13 20 1249 20 L1
13 20 1247 20 L1
13 20 1272 20 L1
13 20 1275 20 L1
13 20 1289 20 L1
13 24 421 24 L2
13 24 288 24 L3+
13 24 267 24 L3+
13 24 393 24 L2
13 24 471 24 L2
13 24 599 24 L3+
13 24 334 24 L1
13 24 527 24 L1
13 24 480 24 L3+
13 24 540 24 L3+
13 24 498 24 L1
13 24 725 16 L3+
13 24 708 24 L1
13 24 485 0 L3+
13 24 751 24 L3+
13 24 115 24 L3+
13 24 846 24 L2
13 24 879 24 L2
13 24 742 20 L3+
13 24 795 20 L3+
13 24 949 20 L3+
13 24 909 24 L3+
13 24 902 24 L3+
13 24 1007 24 L1
13 24 764 24 L3+
13 24 935 16 L3+
13 24 968 20 L3+
13 24 980 0 L3+
13 24 989 24 L3+
13 24 984 24 L2
13 24 978 24 L3+
13 24 995 24 L2
13 24 1018 16 L3+
13 24 1077 20 L3+
13 24 812 4 L3+
13 24 1051 16 L3+
13 24 1104 24 L2
13 24 1052 24 L3+
13 24 1040 16 L3+
13 24 1093 24 L2
13 24 1098 20 L3+
13 24 1143 20 L3+
13 24 1191 24 L2
13 24 1051 16 L3+
13 24 1206 24 L3+
13 24 1176 24 L3+
13 24 1216 24 L3+
13 24 1228 24 L2
13 24 1296 24 L1
13 24 1261 16 L2
13 24 1239 24 L2
13 24 1288 24 L2
13 24 1307 24 L2
13 24 1289 24 L1
13 24 1282 20 L2
13 24 1279 24 L1
13 24 1272 24 L1
13 24 1310 24 L1
13 24 1331 24 L2
13 24 1332 24 L1
13 24 1342 24 L2
13 24 1369 24 L1
13 24 1370 24 L1
13 24 1396 24 L1
13 24 1397 24 L1
13 28 227 28 L3+
13 28 435 28 L3+
13 28 289 28 L3+
13 28 366 28 L2
13 28 280 28 L3+
13 28 364 24 L3+
13 28 466 28 L3+
13 28 194 0 L3+
13 28 411 28 L3+
13 28 424 24 L3+
13 28 457 28 L2
13 28 426 20 L3+
13 28 425 20 L3+
13 28 394 28 L3+
13 28 572 28 L3+
13 28 445 20 L3+
13 28 507 4 L3+
13 28 570 16 L3+
13 28 611 28 L2
13 28 428 4 L3+
13 28 619 28 L2
13 28 591 28 L3+
13 28 483 20 L3+
13 28 687 28 L3+
13 28 650 16 L3+
13 28 684 12 L3+
13 28 637 28 L3+
13 28 692 4 L3+
13 28 733 28 L1
13 28 543 20 L3+
13 28 691 28 L3+
13 28 746 28 L3+
13 28 777 12 L3+
13 28 699 20 L3+
13 28 755 28 L2
13 28 722 24 L3+
13 28 868 20 L3+
13 28 852 20 L2
13 28 854 20 L3+
13 28 921 24 L2
13 28 994 20 L2
13 28 971 20 L2
13 28 995 28 L1
13 28 1008 20 L2
13 28 1036 28 L1
13 28 1020 28 L1
13 28 1061 28 L2
13 28 1031 20 L2
13 28 1089 28 L1
13 28 1086 28 L1
13 28 1099 28 L1
13 28 1134 28 L1
13 28 1141 28 L1
13 32 279 28 L3+
13 32 99 12 L3+
13 32 191 20 L3+
13 32 355 32 L1
13 32 186 32 L3+
13 32 451 16 L1
13 32 440 24 L3+
13 32 423 24 L3+
13 32 420 16 L3+
13 32 100 4 L3+
13 32 493 32 L1
13 32 452 20 L3+
13 32 71 32 L3+
13 32 472 4 L3+
13 32 317 20 L3+
13 32 392 32 L3+
13 32 479 28 L3+
13 32 527 32 L2
13 32 506 0 L3+
13 32 484 24 L2
13 32 605 24 L3+
13 32 413 4 L3+
13 32 603 32 L3+
13 32 436 8 L3+
13 32 584 20 L3+
13 32 507 32 L3+
13 32 618 28 L3+
13 32 602 12 L3+
13 32 560 20 L3+
13 32 542 0 L3+
13 32 690 24 L2
13 32 628 20 L2
13 32 653 32 L3+
13 32 510 8 L3+
13 32 679 12 L3+
13 32 654 12 L2
13 32 712 32 L2
13 32 713 32 L2
13 32 732 16 L3+
13 32 735 32 L3+
13 32 741 28 L3+
13 32 780 32 L1
13 32 774 8 L3+
13 32 745 24 L2
13 32 717 24 L2
13 32 771 32 L1
13 32 778 32 L1
13 32 799 32 L1
13 32 782 20 L2
13 32 773 20 L2
13 32 814 32 L2
13 32 798 32 L1
13 32 760 32 L3+
13 32 801 20 L1
13 32 767 32 L2
13 32 809 32 L2
13 32 738 32 L3+
13 32 866 32 L1
13 32 901 32 L2
